Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Singapore,1930,Archive,8.0,8.0,3.0,7.0
Singapore,1930,Craft,6.0,6.0,6.0,6.0
Singapore,1930,Flow,8.0,8.0,8.0,7.0
Singapore,1930,Hands,3.0,6.0,9.0,3.0
Singapore,1930,Helm,8.0,7.0,5.0,7.0
Singapore,1930,Lore,4.0,5.0,4.0,5.0
Singapore,1930,Shield,7.0,6.0,3.0,5.0
Singapore,1930,Stewards,6.0,6.0,8.0,7.0
Singapore,1931,Archive,7.0,6.0,3.0,6.0
Singapore,1931,Craft,5.0,4.0,7.0,5.0
Singapore,1931,Flow,6.0,3.0,9.0,6.0
Singapore,1931,Hands,3.0,3.0,9.0,3.0
Singapore,1931,Helm,7.0,6.0,5.0,6.0
Singapore,1931,Lore,6.0,5.0,5.0,5.0
Singapore,1931,Shield,5.0,3.0,5.0,4.0
Singapore,1931,Stewards,4.0,3.0,9.0,5.0
Singapore,1932,Archive,7.0,6.0,4.0,6.0
Singapore,1932,Craft,5.0,4.0,7.0,5.0
Singapore,1932,Flow,6.0,3.0,8.0,6.0
Singapore,1932,Hands,3.0,3.0,8.0,3.0
Singapore,1932,Helm,7.0,6.0,5.0,6.0
Singapore,1932,Lore,6.0,5.0,5.0,5.0
Singapore,1932,Shield,5.0,4.0,5.0,4.0
Singapore,1932,Stewards,4.0,4.0,8.0,5.0
Singapore,1933,Archive,7.0,6.0,4.0,6.0
Singapore,1933,Craft,6.0,5.0,6.0,5.0
Singapore,1933,Flow,6.0,4.0,7.0,6.0
Singapore,1933,Hands,4.0,4.0,7.0,3.0
Singapore,1933,Helm,7.0,6.0,5.0,6.0
Singapore,1933,Lore,6.0,5.0,5.0,6.0
Singapore,1933,Shield,6.0,5.0,4.0,4.0
Singapore,1933,Stewards,5.0,5.0,7.0,6.0
Singapore,1934,Archive,7.0,7.0,3.0,7.0
Singapore,1934,Craft,6.0,6.0,5.0,6.0
Singapore,1934,Flow,7.0,6.0,5.0,7.0
Singapore,1934,Hands,5.0,5.0,6.0,4.0
Singapore,1934,Helm,7.0,7.0,4.0,6.0
Singapore,1934,Lore,6.0,6.0,5.0,6.0
Singapore,1934,Shield,6.0,6.0,4.0,5.0
Singapore,1934,Stewards,6.0,6.0,5.0,7.0
Singapore,1935,Archive,7.0,7.0,3.0,7.0
Singapore,1935,Craft,6.0,6.0,5.0,6.0
Singapore,1935,Flow,7.0,7.0,4.0,7.0
Singapore,1935,Hands,5.0,5.0,6.0,4.0
Singapore,1935,Helm,8.0,7.0,4.0,6.0
Singapore,1935,Lore,7.0,6.0,5.0,6.0
Singapore,1935,Shield,7.0,6.0,4.0,5.0
Singapore,1935,Stewards,7.0,7.0,4.0,7.0
Singapore,1936,Archive,8.0,7.0,4.0,7.0
