Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Sweden,1880,Archive,8.0,7.0,3.0,8.0
Sweden,1880,Craft,7.0,6.0,4.0,6.0
Sweden,1880,Flow,7.0,7.0,4.0,7.0
Sweden,1880,Hands,5.0,5.0,7.0,4.0
Sweden,1880,Helm,7.0,6.0,4.0,7.0
Sweden,1880,Lore,8.0,7.0,4.0,8.0
Sweden,1880,Shield,6.0,5.0,3.0,6.0
Sweden,1880,Stewards,6.0,6.0,5.0,7.0
Sweden,1881,Archive,8.0,7.0,3.0,8.0
Sweden,1881,Craft,7.0,6.0,4.0,6.0
Sweden,1881,Flow,7.0,7.0,4.0,7.0
Sweden,1881,Hands,5.0,5.0,7.0,4.0
Sweden,1881,Helm,7.0,6.0,4.0,7.0
Sweden,1881,Lore,8.0,7.0,4.0,8.0
Sweden,1881,Shield,6.0,5.0,3.0,6.0
Sweden,1881,Stewards,6.0,6.0,5.0,7.0
Sweden,1882,Archive,8.0,7.0,3.0,8.0
Sweden,1882,Craft,7.0,6.0,4.0,6.0
Sweden,1882,Flow,7.0,7.0,4.0,7.0
Sweden,1882,Hands,4.0,4.0,9.0,4.0
Sweden,1882,Helm,7.0,6.0,5.0,7.0
Sweden,1882,Lore,8.0,7.0,4.0,8.0
Sweden,1882,Shield,6.0,5.0,3.0,6.0
Sweden,1882,Stewards,6.0,6.0,6.0,7.0
Sweden,1883,Archive,8.0,7.0,3.0,8.0
Sweden,1883,Craft,7.0,6.0,4.0,6.0
Sweden,1883,Flow,7.0,7.0,4.0,7.0
Sweden,1883,Hands,5.0,5.0,8.0,4.0
Sweden,1883,Helm,6.0,6.0,5.0,7.0
Sweden,1883,Lore,8.0,7.0,4.0,8.0
Sweden,1883,Shield,6.0,5.0,3.0,6.0
Sweden,1883,Stewards,6.0,6.0,5.0,7.0
Sweden,1884,Archive,8.0,7.0,3.0,8.0
Sweden,1884,Craft,7.0,7.0,4.0,7.0
Sweden,1884,Flow,7.0,7.0,4.0,7.0
Sweden,1884,Hands,5.0,5.0,7.0,4.0
Sweden,1884,Helm,7.0,7.0,4.0,7.0
Sweden,1884,Lore,8.0,7.0,4.0,8.0
Sweden,1884,Shield,6.0,6.0,3.0,6.0
Sweden,1884,Stewards,7.0,7.0,5.0,7.0
Sweden,1885,Archive,8.0,7.0,3.0,8.0
Sweden,1885,Craft,7.0,7.0,4.0,7.0
Sweden,1885,Flow,8.0,8.0,3.0,8.0
Sweden,1885,Hands,5.0,5.0,6.0,4.0
Sweden,1885,Helm,7.0,7.0,4.0,7.0
Sweden,1885,Lore,8.0,7.0,4.0,8.0
Sweden,1885,Shield,7.0,6.0,3.0,7.0
Sweden,1885,Stewards,7.0,7.0,4.0,7.0
Sweden,1886,Archive,8.0,7.0,3.0,8.0
Sweden,1886,Craft,7.0,6.0,4.0,6.0
Sweden,1886,Flow,7.0,7.0,4.0,7.0
Sweden,1886,Hands,5.0,5.0,7.0,4.0
Sweden,1886,Helm,6.0,6.0,5.0,7.0
Sweden,1886,Lore,8.0,7.0,4.0,8.0
Sweden,1886,Shield,6.0,5.0,3.0,6.0
Sweden,1886,Stewards,5.0,6.0,6.0,7.0
Sweden,1887,Archive,8.0,7.0,3.0,8.0
Sweden,1887,Craft,7.0,6.0,5.0,6.0
Sweden,1887,Flow,6.0,6.0,7.0,7.0
Sweden,1887,Hands,4.0,4.0,8.0,4.0
Sweden,1887,Helm,4.0,5.0,8.0,7.0
Sweden,1887,Lore,8.0,7.0,5.0,8.0
Sweden,1887,Shield,6.0,5.0,4.0,6.0
Sweden,1887,Stewards,3.0,5.0,9.0,7.0
Sweden,1888,Archive,8.0,7.0,3.0,8.0
Sweden,1888,Craft,7.0,6.0,4.0,6.0
Sweden,1888,Flow,6.0,6.0,6.0,7.0
Sweden,1888,Hands,5.0,5.0,7.0,4.0
Sweden,1888,Helm,6.0,6.0,5.0,7.0
Sweden,1888,Lore,8.0,7.0,4.0,8.0
Sweden,1888,Shield,6.0,5.0,3.0,6.0
Sweden,1888,Stewards,6.0,6.0,5.0,7.0
Sweden,1889,Archive,9.0,8.0,3.0,9.0
Sweden,1889,Craft,7.0,7.0,4.0,7.0
Sweden,1889,Flow,7.0,7.0,4.0,7.0
Sweden,1889,Hands,5.0,5.0,7.0,5.0
Sweden,1889,Helm,7.0,7.0,4.0,7.0
Sweden,1889,Lore,8.0,7.0,4.0,8.0
Sweden,1889,Shield,6.0,6.0,3.0,6.0
Sweden,1889,Stewards,7.0,7.0,5.0,7.0
Sweden,1890,Archive,9.0,8.0,3.0,9.0
Sweden,1890,Craft,7.0,7.0,4.0,7.0
Sweden,1890,Flow,7.0,7.0,4.0,7.0
Sweden,1890,Hands,6.0,6.0,6.0,5.0
Sweden,1890,Helm,7.0,7.0,4.0,7.0
Sweden,1890,Lore,8.0,8.0,4.0,8.0
Sweden,1890,Shield,6.0,6.0,3.0,7.0
Sweden,1890,Stewards,7.0,7.0,4.0,7.0
Sweden,1891,Archive,9.0,8.0,3.0,9.0
Sweden,1891,Craft,8.0,7.0,4.0,7.0
Sweden,1891,Flow,8.0,7.0,4.0,7.0
Sweden,1891,Hands,6.0,6.0,6.0,5.0
Sweden,1891,Helm,7.0,7.0,4.0,8.0
Sweden,1891,Lore,8.0,8.0,4.0,8.0
Sweden,1891,Shield,7.0,6.0,3.0,7.0
Sweden,1891,Stewards,7.0,7.0,4.0,7.0
Sweden,1892,Archive,9.0,8.0,3.0,9.0
Sweden,1892,Craft,8.0,8.0,4.0,7.0
Sweden,1892,Flow,8.0,8.0,4.0,7.0
Sweden,1892,Hands,6.0,6.0,5.0,6.0
Sweden,1892,Helm,7.0,7.0,4.0,8.0
Sweden,1892,Lore,8.0,8.0,4.0,8.0
Sweden,1892,Shield,7.0,6.0,3.0,7.0
Sweden,1892,Stewards,8.0,8.0,4.0,8.0
Sweden,1893,Archive,9.0,8.0,3.0,9.0
Sweden,1893,Craft,8.0,8.0,4.0,8.0
Sweden,1893,Flow,8.0,8.0,4.0,8.0
Sweden,1893,Hands,6.0,6.0,5.0,6.0
Sweden,1893,Helm,7.0,7.0,4.0,8.0
Sweden,1893,Lore,8.0,8.0,4.0,8.0
Sweden,1893,Shield,7.0,6.0,3.0,7.0
Sweden,1893,Stewards,8.0,8.0,4.0,8.0
Sweden,1894,Archive,9.0,8.0,3.0,9.0
Sweden,1894,Craft,8.0,8.0,4.0,8.0
Sweden,1894,Flow,8.0,8.0,4.0,8.0
Sweden,1894,Hands,6.0,6.0,5.0,6.0
Sweden,1894,Helm,7.0,7.0,4.0,8.0
Sweden,1894,Lore,8.0,8.0,4.0,8.0
Sweden,1894,Shield,7.0,6.0,3.0,7.0
Sweden,1894,Stewards,8.0,8.0,4.0,8.0
Sweden,1895,Archive,9.0,8.0,3.0,9.0
Sweden,1895,Craft,8.0,8.0,4.0,8.0
Sweden,1895,Flow,8.0,8.0,4.0,8.0
Sweden,1895,Hands,6.0,6.0,5.0,6.0
Sweden,1895,Helm,7.0,7.0,4.0,8.0
Sweden,1895,Lore,8.0,8.0,4.0,8.0
Sweden,1895,Shield,7.0,6.0,3.0,7.0
Sweden,1895,Stewards,8.0,8.0,4.0,8.0
Sweden,1896,Archive,9.0,8.0,3.0,9.0
Sweden,1896,Craft,8.0,8.0,4.0,8.0
Sweden,1896,Flow,8.0,8.0,3.0,8.0
Sweden,1896,Hands,6.0,6.0,6.0,6.0
Sweden,1896,Helm,7.0,7.0,4.0,8.0
Sweden,1896,Lore,8.0,8.0,4.0,8.0
Sweden,1896,Shield,7.0,6.0,3.0,7.0
Sweden,1896,Stewards,8.0,8.0,4.0,8.0
Sweden,1897,Archive,9.0,8.0,3.0,9.0
Sweden,1897,Craft,8.0,8.0,4.0,8.0
Sweden,1897,Flow,8.0,8.0,3.0,8.0
Sweden,1897,Hands,6.0,6.0,6.0,6.0
Sweden,1897,Helm,7.0,7.0,4.0,8.0
Sweden,1897,Lore,8.0,8.0,4.0,8.0
Sweden,1897,Shield,7.0,6.0,3.0,7.0
Sweden,1897,Stewards,8.0,8.0,4.0,8.0
Sweden,1898,Archive,9.0,8.0,3.0,9.0
Sweden,1898,Craft,8.0,8.0,4.0,8.0
Sweden,1898,Flow,8.0,8.0,3.0,8.0
Sweden,1898,Hands,6.0,6.0,6.0,6.0
Sweden,1898,Helm,7.0,7.0,4.0,8.0
Sweden,1898,Lore,8.0,8.0,4.0,8.0
Sweden,1898,Shield,7.0,6.0,3.0,7.0
Sweden,1898,Stewards,8.0,8.0,4.0,8.0
Sweden,1899,Archive,9.0,8.0,3.0,9.0
Sweden,1899,Craft,8.0,8.0,4.0,8.0
Sweden,1899,Flow,8.0,8.0,3.0,8.0
Sweden,1899,Hands,6.0,6.0,6.0,6.0
Sweden,1899,Helm,7.0,7.0,4.0,8.0
Sweden,1899,Lore,8.0,8.0,4.0,8.0
Sweden,1899,Shield,7.0,6.0,3.0,7.0
Sweden,1899,Stewards,8.0,8.0,4.0,8.0
Sweden,1900,Archive,9.0,8.0,3.0,9.0
Sweden,1900,Craft,8.0,8.0,4.0,8.0
Sweden,1900,Flow,8.0,8.0,3.0,8.0
