Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Argentina,1950.0,Archive,5.0,5.0,4.0,5.0
Argentina,1950.0,Craft,5.0,5.0,4.0,5.0
Argentina,1950.0,Flow,5.0,5.2,4.2,5.0
Argentina,1950.0,Hands,6.0,5.6,4.2,5.0
Argentina,1950.0,Helm,7.0,6.4,4.2,6.0
Argentina,1950.0,Lore,6.2,6.0,4.0,6.0
Argentina,1950.0,Shield,6.0,6.0,4.0,5.0
Argentina,1950.0,Stewards,5.0,5.2,4.2,5.0
Argentina,1951.0,Archive,5.0,5.0,4.0,5.0
Argentina,1951.0,Craft,5.0,5.0,4.0,5.0
Argentina,1951.0,Flow,5.0,5.0,4.4,5.0
Argentina,1951.0,Hands,6.0,6.0,4.2,5.0
Argentina,1951.0,Helm,7.0,6.4,4.2,6.0
Argentina,1951.0,Lore,6.2,6.0,4.0,6.0
Argentina,1951.0,Shield,6.0,6.0,4.0,5.0
Argentina,1951.0,Stewards,5.0,5.2,4.2,5.0
Argentina,1952.0,Archive,5.0,5.0,5.0,5.0
Argentina,1952.0,Craft,5.0,5.0,5.0,5.0
Argentina,1952.0,Flow,4.0,5.0,6.0,4.0
Argentina,1952.0,Hands,5.0,5.0,6.0,5.0
Argentina,1952.0,Helm,6.0,6.0,6.0,5.0
Argentina,1952.0,Lore,5.0,5.0,5.0,5.0
Argentina,1952.0,Shield,5.8,6.0,5.0,5.0
Argentina,1952.0,Stewards,5.0,5.0,5.0,5.0
Argentina,1953.0,Archive,5.0,5.0,5.0,5.0
Argentina,1953.0,Craft,5.0,5.0,5.0,5.0
Argentina,1953.0,Flow,4.0,4.6,5.6,4.0
Argentina,1953.0,Hands,4.8,5.0,5.6,4.0
Argentina,1953.0,Helm,5.8,5.0,6.2,5.0
Argentina,1953.0,Lore,5.0,5.0,5.0,5.0
Argentina,1953.0,Shield,5.2,5.8,5.0,5.0
Argentina,1953.0,Stewards,4.0,5.0,5.2,4.0
Argentina,1954.0,Archive,5.0,5.0,5.0,5.0
Argentina,1954.0,Craft,5.0,5.0,5.0,5.0
Argentina,1954.0,Flow,4.0,4.8,5.2,4.0
Argentina,1954.0,Hands,4.4,5.0,5.2,4.0
Argentina,1954.0,Helm,5.6,5.0,6.0,5.0
Argentina,1954.0,Lore,5.0,5.0,5.0,5.0
Argentina,1954.0,Shield,5.0,5.6,5.0,5.0
Argentina,1954.0,Stewards,4.0,4.8,5.0,4.0
Argentina,1955.0,Archive,3.2,4.0,7.6,3.2
Argentina,1955.0,Craft,4.0,4.0,6.2,4.0
Argentina,1955.0,Flow,3.0,4.0,7.2,3.0
Argentina,1955.0,Hands,4.0,4.0,7.0,4.0
Argentina,1955.0,Helm,3.0,3.8,8.2,3.0
Argentina,1955.0,Lore,3.4,4.0,7.6,3.4
Argentina,1955.0,Shield,3.2,4.2,7.8,3.2
Argentina,1955.0,Stewards,3.2,4.0,6.8,3.2
Argentina,1956.0,Archive,4.0,4.0,6.0,4.0
Argentina,1956.0,Craft,4.4,5.0,5.0,4.0
Argentina,1956.0,Flow,4.0,4.0,6.0,4.0
Argentina,1956.0,Hands,4.0,4.0,6.0,4.0
Argentina,1956.0,Helm,4.0,4.0,7.0,4.0
Argentina,1956.0,Lore,4.0,4.0,6.0,4.0
Argentina,1956.0,Shield,5.0,5.0,6.0,4.0
Argentina,1956.0,Stewards,4.0,5.0,6.0,4.0
Argentina,1957.0,Archive,4.8,5.0,5.0,4.8
Argentina,1957.0,Craft,5.0,5.0,5.0,5.0
Argentina,1957.0,Flow,4.8,5.0,5.0,4.8
Argentina,1957.0,Hands,5.0,5.0,5.0,5.0
Argentina,1957.0,Helm,4.6,4.8,6.0,4.8
Argentina,1957.0,Lore,5.0,5.0,5.0,5.0
Argentina,1957.0,Shield,5.0,5.0,5.4,4.0
Argentina,1957.0,Stewards,4.8,5.0,5.0,4.8
Argentina,1958.0,Archive,5.0,5.0,5.0,5.0
Argentina,1958.0,Craft,5.0,5.0,5.0,5.0
Argentina,1958.0,Flow,5.0,5.0,5.0,5.0
Argentina,1958.0,Hands,5.0,5.0,5.0,5.0
Argentina,1958.0,Helm,5.0,5.0,5.0,5.0
Argentina,1958.0,Lore,5.0,5.0,5.0,5.0
Argentina,1958.0,Shield,5.0,5.0,5.0,5.0
Argentina,1958.0,Stewards,5.0,5.0,5.0,5.0
Argentina,1959.0,Archive,5.0,5.0,5.0,5.0
Argentina,1959.0,Craft,5.0,5.0,5.0,5.0
Argentina,1959.0,Flow,4.2,5.0,5.4,4.2
Argentina,1959.0,Hands,4.0,4.4,6.0,4.0
Argentina,1959.0,Helm,5.0,5.0,6.0,5.0
Argentina,1959.0,Lore,5.0,5.0,5.0,5.0
Argentina,1959.0,Shield,5.0,5.0,5.0,5.0
Argentina,1959.0,Stewards,4.0,4.8,6.0,4.0
Argentina,1960.0,Archive,5.0,5.0,5.0,5.0
Argentina,1960.0,Craft,5.0,5.0,5.0,5.0
Argentina,1960.0,Flow,5.0,5.0,5.0,5.0
Argentina,1960.0,Hands,5.0,5.0,5.0,5.0
Argentina,1960.0,Helm,5.0,5.0,5.0,5.0
Argentina,1960.0,Lore,5.0,5.0,5.0,5.0
Argentina,1960.0,Shield,5.0,5.0,5.0,5.0
Argentina,1960.0,Stewards,5.0,5.0,5.0,5.0
Argentina,1961.0,Archive,5.0,5.0,5.0,5.0
Argentina,1961.0,Craft,5.0,5.0,5.0,5.0
Argentina,1961.0,Flow,5.0,5.0,5.0,5.0
Argentina,1961.0,Hands,5.0,5.0,5.0,5.0
Argentina,1961.0,Helm,5.0,5.0,5.0,5.0
Argentina,1961.0,Lore,5.0,5.0,5.0,5.0
Argentina,1961.0,Shield,5.0,5.0,5.0,5.0
Argentina,1961.0,Stewards,5.0,5.0,5.0,5.0
Argentina,1962.0,Archive,4.0,4.0,7.0,4.0
Argentina,1962.0,Craft,4.0,4.0,6.0,4.0
Argentina,1962.0,Flow,3.0,3.4,7.8,3.0
Argentina,1962.0,Hands,4.0,4.0,6.4,4.0
Argentina,1962.0,Helm,3.0,3.4,8.8,3.0
Argentina,1962.0,Lore,4.0,4.0,6.6,4.0
Argentina,1962.0,Shield,5.0,5.0,7.0,4.0
Argentina,1962.0,Stewards,4.0,4.0,6.8,4.0
Argentina,1963.0,Archive,5.0,5.0,5.0,5.0
Argentina,1963.0,Craft,5.0,5.0,5.0,5.0
Argentina,1963.0,Flow,4.8,5.0,5.0,4.8
Argentina,1963.0,Hands,5.0,5.0,5.0,5.0
Argentina,1963.0,Helm,4.0,5.0,6.0,4.0
Argentina,1963.0,Lore,5.0,5.0,5.0,5.0
Argentina,1963.0,Shield,5.0,5.0,6.0,4.0
Argentina,1963.0,Stewards,4.8,5.0,5.0,4.8
