Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Sweden,1850,Helm,4.8,4.8,5.0,4.8
Sweden,1850,Shield,5.8,4.0,3.2,3.2
Sweden,1850,Lore,7.2,5.0,3.8,6.0
Sweden,1850,Stewards,5.8,5.0,5.0,4.0
Sweden,1850,Craft,4.2,4.0,5.0,4.0
Sweden,1850,Hands,3.6,4.0,6.6,3.0
Sweden,1850,Archive,6.0,5.0,4.0,5.0
Sweden,1850,Flow,4.8,4.0,5.0,4.0
Sweden,1860,Helm,5.0,5.0,5.0,5.0
Sweden,1860,Shield,5.8,4.0,3.0,3.2
Sweden,1860,Lore,7.2,5.2,3.2,6.0
Sweden,1860,Stewards,5.8,5.0,4.0,4.0
Sweden,1860,Craft,5.0,5.0,4.0,4.2
Sweden,1860,Hands,3.8,4.0,6.0,3.0
Sweden,1860,Archive,6.0,5.0,4.0,5.0
Sweden,1860,Flow,5.0,5.0,4.0,4.0
Sweden,1870,Helm,6.0,5.0,4.2,5.0
Sweden,1870,Shield,5.6,4.0,3.0,3.4
Sweden,1870,Lore,7.0,6.0,3.2,6.0
Sweden,1870,Stewards,6.0,6.0,4.0,4.0
Sweden,1870,Craft,5.6,5.0,4.0,4.6
Sweden,1870,Hands,4.0,5.0,6.0,3.0
Sweden,1870,Archive,6.2,5.2,3.2,5.0
Sweden,1870,Flow,6.0,5.0,4.0,4.4
Sweden,1880,Helm,5.2,5.0,5.0,5.0
Sweden,1880,Shield,5.6,4.0,3.2,3.4
Sweden,1880,Lore,7.0,6.0,3.2,6.0
Sweden,1880,Stewards,6.0,6.0,4.0,4.6
Sweden,1880,Craft,6.0,6.0,4.0,5.0
Sweden,1880,Hands,3.6,4.4,6.8,3.0
Sweden,1880,Archive,6.2,6.0,3.6,5.0
Sweden,1880,Flow,6.0,5.8,4.0,5.0
Sweden,1890,Helm,5.0,5.0,5.8,5.0
Sweden,1890,Shield,5.4,5.0,4.6,4.0
Sweden,1890,Lore,7.0,6.0,3.2,6.0
Sweden,1890,Stewards,6.0,6.0,4.0,4.6
Sweden,1890,Craft,6.0,6.0,4.0,5.0
Sweden,1890,Hands,5.0,5.0,6.0,4.0
Sweden,1890,Archive,6.2,6.0,4.0,5.0
Sweden,1890,Flow,6.0,6.0,4.0,5.0
Sweden,1900,Helm,5.0,5.0,6.0,5.2
Sweden,1900,Shield,5.2,5.0,5.4,4.0
Sweden,1900,Lore,7.0,6.0,3.2,6.0
Sweden,1900,Stewards,6.0,7.0,4.0,5.0
Sweden,1900,Craft,6.0,6.0,4.0,5.0
Sweden,1900,Hands,4.6,5.0,6.0,4.0
Sweden,1900,Archive,6.0,6.0,4.0,5.6
Sweden,1900,Flow,6.0,6.0,4.0,5.0
Sweden,1910,Helm,6.0,6.0,4.8,6.0
Sweden,1910,Shield,5.6,5.0,4.0,4.0
Sweden,1910,Lore,7.0,6.8,3.2,7.0
Sweden,1910,Stewards,6.4,7.0,3.2,5.0
Sweden,1910,Craft,7.0,6.0,3.2,6.0
Sweden,1910,Hands,5.8,5.0,4.8,5.0
Sweden,1910,Archive,7.0,6.2,3.2,6.0
Sweden,1910,Flow,6.4,6.0,3.2,5.2
Sweden,1920,Helm,6.0,6.0,5.0,6.0
Sweden,1920,Shield,5.0,5.0,4.0,4.0
Sweden,1920,Lore,7.0,7.0,4.0,7.0
Sweden,1920,Stewards,6.0,6.0,5.0,5.0
Sweden,1920,Craft,6.0,6.0,5.0,6.0
Sweden,1920,Hands,6.0,5.0,5.2,5.0
Sweden,1920,Archive,7.0,6.0,4.0,6.0
Sweden,1920,Flow,6.0,6.0,5.0,5.6
Sweden,1930,Helm,7.0,6.0,5.0,6.0
