Society,Year,Node,Coherence,Capacity,Stress,Abstraction
United Kingdom,1880,Helm,7.0,8.0,3.0,7.0
United Kingdom,1880,Shield,8.0,8.2,2.0,6.2
United Kingdom,1880,Lore,7.0,7.0,3.0,7.0
United Kingdom,1880,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1880,Craft,7.0,8.0,3.0,6.0
United Kingdom,1880,Hands,5.0,5.0,5.0,4.0
United Kingdom,1880,Archive,8.0,7.4,2.0,7.0
United Kingdom,1880,Flow,8.0,8.2,2.0,7.0
United Kingdom,1881,Helm,7.0,8.0,3.0,7.0
United Kingdom,1881,Shield,8.0,8.2,2.0,6.2
United Kingdom,1881,Lore,7.0,7.0,3.0,7.0
United Kingdom,1881,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1881,Craft,7.0,8.0,3.0,6.0
United Kingdom,1881,Hands,5.0,5.0,5.0,4.0
United Kingdom,1881,Archive,8.0,7.4,2.0,7.0
United Kingdom,1881,Flow,8.0,8.2,2.0,7.0
United Kingdom,1882,Helm,7.0,8.0,3.0,7.0
United Kingdom,1882,Shield,8.0,8.2,2.0,6.2
United Kingdom,1882,Lore,7.0,7.0,3.0,7.0
United Kingdom,1882,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1882,Craft,7.0,8.0,3.0,6.0
United Kingdom,1882,Hands,5.0,5.0,5.0,4.0
United Kingdom,1882,Archive,8.0,7.4,2.0,7.0
United Kingdom,1882,Flow,8.0,8.2,2.0,7.0
United Kingdom,1883,Helm,7.0,8.0,3.0,7.0
United Kingdom,1883,Shield,8.0,8.2,2.0,6.2
United Kingdom,1883,Lore,7.0,7.0,3.0,7.0
United Kingdom,1883,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1883,Craft,7.0,8.0,3.0,6.0
United Kingdom,1883,Hands,5.0,5.0,5.0,4.0
United Kingdom,1883,Archive,8.0,7.4,2.0,7.0
United Kingdom,1883,Flow,8.0,8.2,2.0,7.0
United Kingdom,1884,Helm,7.0,8.0,3.0,7.0
United Kingdom,1884,Shield,8.0,8.2,2.0,6.2
United Kingdom,1884,Lore,7.0,7.0,3.0,7.0
United Kingdom,1884,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1884,Craft,7.0,8.0,3.0,6.0
United Kingdom,1884,Hands,5.0,6.0,5.0,4.0
United Kingdom,1884,Archive,8.0,7.4,2.0,7.0
United Kingdom,1884,Flow,8.0,8.2,2.0,7.0
United Kingdom,1885,Helm,6.0,7.0,4.0,7.0
United Kingdom,1885,Shield,8.0,8.2,2.0,6.2
United Kingdom,1885,Lore,7.0,7.0,3.0,7.0
United Kingdom,1885,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1885,Craft,7.0,8.0,3.0,6.0
United Kingdom,1885,Hands,5.0,5.0,5.0,4.0
United Kingdom,1885,Archive,8.0,7.4,2.0,7.0
United Kingdom,1885,Flow,8.0,8.2,2.0,7.0
United Kingdom,1886,Helm,6.0,7.0,5.0,7.0
United Kingdom,1886,Shield,8.0,8.2,2.0,6.2
United Kingdom,1886,Lore,7.0,7.0,3.0,7.0
United Kingdom,1886,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1886,Craft,7.0,7.0,3.0,6.0
United Kingdom,1886,Hands,5.0,5.0,5.0,4.0
United Kingdom,1886,Archive,8.0,7.4,2.0,7.0
United Kingdom,1886,Flow,7.0,7.2,2.0,7.0
United Kingdom,1887,Helm,7.0,8.0,3.0,7.0
United Kingdom,1887,Shield,8.0,8.2,2.0,6.2
United Kingdom,1887,Lore,7.0,7.0,3.0,7.0
United Kingdom,1887,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1887,Craft,7.0,8.0,3.0,6.0
United Kingdom,1887,Hands,5.0,5.0,5.0,4.0
United Kingdom,1887,Archive,8.0,7.4,2.0,7.0
United Kingdom,1887,Flow,8.0,8.2,2.0,7.0
United Kingdom,1888,Helm,7.0,8.0,3.0,7.0
United Kingdom,1888,Shield,8.0,8.2,2.0,6.2
United Kingdom,1888,Lore,7.0,7.0,3.0,7.0
United Kingdom,1888,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1888,Craft,7.0,8.0,3.0,6.0
United Kingdom,1888,Hands,5.0,5.0,5.0,4.0
United Kingdom,1888,Archive,8.0,7.4,2.0,7.0
United Kingdom,1888,Flow,8.0,8.2,2.0,7.0
United Kingdom,1889,Helm,7.0,8.0,3.0,7.0
United Kingdom,1889,Shield,8.0,8.2,2.0,6.2
United Kingdom,1889,Lore,7.0,7.0,3.0,7.0
United Kingdom,1889,Stewards,7.0,8.0,2.4,6.2
United Kingdom,1889,Craft,7.0,8.0,3.0,6.0
United Kingdom,1889,Hands,5.0,5.0,5.0,4.0
United Kingdom,1889,Archive,8.0,7.4,2.0,7.0
United Kingdom,1889,Flow,8.0,8.2,2.0,7.0
United Kingdom,1890,Helm,7.0,8.0,3.0,7.0
