Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Russia,1800,Helm,7,7,4,6
Russia,1800,Shield,8,8,3,6
Russia,1800,Lore,6,6,5,5
Russia,1800,Stewards,7,7,4,5
Russia,1800,Craft,6,6,5,5
Russia,1800,Hands,5,6,6,4
Russia,1800,Archive,7,7,4,5
Russia,1800,Flow,6,7,5,5
Russia,1801,Helm,7,7,4,6
Russia,1801,Shield,8,8,3,6
Russia,1801,Lore,6,6,5,5
Russia,1801,Stewards,7,7,4,5
Russia,1801,Craft,6,6,5,5
Russia,1801,Hands,5,6,6,4
Russia,1801,Archive,7,7,4,5
Russia,1801,Flow,6,7,5,5
Russia,1802,Helm,7,7,4,6
Russia,1802,Shield,8,8,3,6
Russia,1802,Lore,6,6,5,5
Russia,1802,Stewards,7,7,4,5
Russia,1802,Craft,6,6,5,5
Russia,1802,Hands,5,6,6,4
Russia,1802,Archive,7,7,4,5
Russia,1802,Flow,6,7,5,5
Russia,1803,Helm,7,7,4,7
Russia,1803,Shield,8,8,3,6
Russia,1803,Lore,6,6,5,6
Russia,1803,Stewards,7,7,4,5
Russia,1803,Craft,6,6,5,5
Russia,1803,Hands,5,6,6,4
Russia,1803,Archive,7,7,4,5
Russia,1803,Flow,6,7,5,5
Russia,1804,Helm,7,7,4,7
Russia,1804,Shield,8,8,3,6
Russia,1804,Lore,6,6,5,6
Russia,1804,Stewards,7,7,4,5
Russia,1804,Craft,6,6,5,5
Russia,1804,Hands,5,6,6,4
Russia,1804,Archive,7,7,4,5
Russia,1804,Flow,6,7,5,5
Russia,1805,Helm,7,7,5,7
Russia,1805,Shield,8,8,4,6
Russia,1805,Lore,6,6,5,6
Russia,1805,Stewards,7,7,4,5
Russia,1805,Craft,6,6,5,5
Russia,1805,Hands,5,6,6,4
Russia,1805,Archive,7,7,4,5
Russia,1805,Flow,6,7,5,5
Russia,1806,Helm,7,7,5,7
Russia,1806,Shield,8,8,4,6
Russia,1806,Lore,6,6,5,6
Russia,1806,Stewards,7,7,4,5
Russia,1806,Craft,6,6,5,5
Russia,1806,Hands,5,6,7,4
Russia,1806,Archive,7,7,4,5
Russia,1806,Flow,6,7,6,5
Russia,1807,Helm,7,7,6,7
Russia,1807,Shield,8,8,4,6
Russia,1807,Lore,6,6,5,6
Russia,1807,Stewards,7,6,5,5
Russia,1807,Craft,6,6,5,5
Russia,1807,Hands,5,5,7,4
Russia,1807,Archive,7,7,4,5
Russia,1807,Flow,6,6,6,5
Russia,1808,Helm,7,7,6,7
Russia,1808,Shield,8,8,5,6
Russia,1808,Lore,6,6,6,6
Russia,1808,Stewards,6,6,6,5
Russia,1808,Craft,6,6,6,5
Russia,1808,Hands,5,5,7,4
Russia,1808,Archive,7,7,5,5
Russia,1808,Flow,6,6,6,5
Russia,1809,Helm,7,7,6,7
Russia,1809,Shield,8,8,5,6
Russia,1809,Lore,6,6,6,6
Russia,1809,Stewards,6,6,6,5
Russia,1809,Craft,6,6,6,5
Russia,1809,Hands,5,5,7,4
Russia,1809,Archive,7,7,5,5
Russia,1809,Flow,6,6,6,5
Russia,1810,Helm,7,7,6,7
Russia,1810,Shield,8,8,5,6
Russia,1810,Lore,6,6,6,6
Russia,1810,Stewards,6,6,6,5
Russia,1810,Craft,6,6,6,5
Russia,1810,Hands,5,5,7,4
Russia,1810,Archive,7,7,5,5
Russia,1810,Flow,6,6,6,5
Russia,1811,Helm,7,7,6,7
Russia,1811,Shield,8,8,5,6
Russia,1811,Lore,6,6,6,6
Russia,1811,Stewards,6,6,6,5
Russia,1811,Craft,6,6,6,5
Russia,1811,Hands,5,5,7,4
Russia,1811,Archive,7,7,5,5
Russia,1811,Flow,6,6,7,5
Russia,1812,Helm,6,6,8,7
Russia,1812,Shield,9,9,3,7
Russia,1812,Lore,7,7,4,7
Russia,1812,Stewards,5,5,8,5
Russia,1812,Craft,5,5,8,5
Russia,1812,Hands,4,4,8,3
Russia,1812,Archive,6,6,6,5
Russia,1812,Flow,4,4,9,4
Russia,1813,Helm,7,7,6,7
Russia,1813,Shield,9,9,4,7
Russia,1813,Lore,7,7,4,7
Russia,1813,Stewards,6,6,6,5
Russia,1813,Craft,6,6,6,5
Russia,1813,Hands,5,5,7,4
Russia,1813,Archive,7,7,5,5
Russia,1813,Flow,6,7,5,5
Russia,1814,Helm,7,7,6,7
Russia,1814,Shield,9,9,4,7
Russia,1814,Lore,7,7,4,7
Russia,1814,Stewards,6,6,6,5
Russia,1814,Craft,6,6,6,5
Russia,1814,Hands,5,5,7,4
Russia,1814,Archive,7,7,5,5
Russia,1814,Flow,6,7,5,5
Russia,1815,Helm,8,8,4,8
Russia,1815,Shield,9,9,3,8
Russia,1815,Lore,7,7,4,7
Russia,1815,Stewards,7,7,4,5
Russia,1815,Craft,6,6,5,5
Russia,1815,Hands,6,6,5,4
Russia,1815,Archive,7,7,4,5
Russia,1815,Flow,7,7,4,5
Russia,1816,Helm,8,8,4,8
Russia,1816,Shield,9,9,3,8
Russia,1816,Lore,7,7,4,7
Russia,1816,Stewards,7,7,4,5
Russia,1816,Craft,6,6,5,5
Russia,1816,Hands,6,6,5,4
Russia,1816,Archive,7,7,4,5
Russia,1816,Flow,7,7,4,5
Russia,1817,Helm,8,8,4,8
Russia,1817,Shield,9,9,3,8
Russia,1817,Lore,7,7,4,7
Russia,1817,Stewards,7,7,4,5
Russia,1817,Craft,6,6,5,5
Russia,1817,Hands,6,6,5,4
Russia,1817,Archive,7,7,4,5
Russia,1817,Flow,7,7,4,5
Russia,1818,Helm,7,8,5,8
Russia,1818,Shield,9,9,3,8
Russia,1818,Lore,7,7,4,7
Russia,1818,Stewards,7,7,5,5
Russia,1818,Craft,6,6,5,5
Russia,1818,Hands,6,6,5,4
Russia,1818,Archive,7,7,4,5
Russia,1818,Flow,7,7,4,5
Russia,1819,Helm,7,8,5,8
Russia,1819,Shield,9,9,3,8
Russia,1819,Lore,7,7,4,7
Russia,1819,Stewards,7,7,5,5
Russia,1819,Craft,6,6,5,5
Russia,1819,Hands,6,6,5,4
Russia,1819,Archive,7,7,4,5
Russia,1819,Flow,7,7,4,5
Russia,1820,Helm,7,7,5,8
Russia,1820,Shield,9,9,3,8
Russia,1820,Lore,7,7,4,7
Russia,1820,Stewards,7,7,5,5
Russia,1820,Craft,6,6,5,5
Russia,1820,Hands,6,6,5,4
Russia,1820,Archive,7,7,4,5
Russia,1820,Flow,7,7,4,5
Russia,1821,Helm,6,7,6,8
Russia,1821,Shield,8,9,4,7
Russia,1821,Lore,7,7,5,7
Russia,1821,Stewards,6,7,6,5
Russia,1821,Craft,6,6,5,5
Russia,1821,Hands,6,6,6,4
Russia,1821,Archive,7,7,5,5
Russia,1821,Flow,6,7,5,5
Russia,1822,Helm,6,7,6,8
Russia,1822,Shield,8,9,4,7
Russia,1822,Lore,7,7,5,7
Russia,1822,Stewards,6,7,6,5
Russia,1822,Craft,6,6,5,5
Russia,1822,Hands,6,6,6,4
Russia,1822,Archive,7,7,5,5
Russia,1822,Flow,6,7,5,5
Russia,1823,Helm,6,7,6,8
Russia,1823,Shield,8,9,4,7
Russia,1823,Lore,7,7,5,7
Russia,1823,Stewards,6,7,6,5
Russia,1823,Craft,6,6,5,5
Russia,1823,Hands,6,6,6,4
Russia,1823,Archive,7,7,5,5
Russia,1823,Flow,6,7,5,5
Russia,1824,Helm,6,7,7,8
Russia,1824,Shield,8,8,5,7
Russia,1824,Lore,7,7,5,7
Russia,1824,Stewards,6,6,7,5
Russia,1824,Craft,6,6,6,5
Russia,1824,Hands,6,6,7,4
Russia,1824,Archive,6,7,6,5
Russia,1824,Flow,6,6,6,5
Russia,1825,Helm,5,6,8,8
Russia,1825,Shield,8,8,6,7
Russia,1825,Lore,6,7,6,7
Russia,1825,Stewards,5,5,8,5
Russia,1825,Craft,5,5,7,5
Russia,1825,Hands,5,5,8,3
Russia,1825,Archive,6,6,7,5
Russia,1825,Flow,5,5,8,4
Russia,1826,Helm,5,6,8,8
Russia,1826,Shield,7,7,7,6
Russia,1826,Lore,6,6,7,7
Russia,1826,Stewards,4,5,9,5
Russia,1826,Craft,5,5,7,5
Russia,1826,Hands,4,5,9,3
Russia,1826,Archive,5,5,8,5
Russia,1826,Flow,4,4,9,3
Russia,1827,Helm,6,6,7,8
Russia,1827,Shield,8,8,6,7
Russia,1827,Lore,7,7,6,7
Russia,1827,Stewards,5,6,7,5
Russia,1827,Craft,6,6,6,5
Russia,1827,Hands,5,6,7,4
Russia,1827,Archive,6,6,6,5
Russia,1827,Flow,6,6,6,5
Russia,1828,Helm,6,6,7,8
Russia,1828,Shield,8,8,6,7
Russia,1828,Lore,7,7,6,7
Russia,1828,Stewards,5,6,7,5
Russia,1828,Craft,6,6,6,5
Russia,1828,Hands,5,6,7,4
Russia,1828,Archive,6,6,6,5
Russia,1828,Flow,6,6,6,5
Russia,1829,Helm,6,6,7,8
Russia,1829,Shield,8,8,6,7
Russia,1829,Lore,7,7,6,7
Russia,1829,Stewards,5,6,7,5
Russia,1829,Craft,6,6,6,5
Russia,1829,Hands,5,6,7,4
Russia,1829,Archive,6,6,6,5
Russia,1829,Flow,6,6,6,5
Russia,1830,Helm,6,6,7,8
Russia,1830,Shield,8,8,6,7
Russia,1830,Lore,7,7,6,7
Russia,1830,Stewards,5,6,7,5
Russia,1830,Craft,6,6,6,5
Russia,1830,Hands,5,6,7,4
Russia,1830,Archive,6,6,6,5
Russia,1830,Flow,6,6,6,5
