Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Rome,10,Archive,7,7,3,6
Rome,10,Craft,7,7,3,5
Rome,10,Flow,7,7,3,6
Rome,10,Hands,6,6,4,4
Rome,10,Helm,7,7,3,6
Rome,10,Lore,7,7,3,7
Rome,10,Shield,7,7,5,5
Rome,10,Stewards,7,7,3,5
Rome,20,Archive,7,7,3,6
Rome,20,Craft,7,7,3,5
Rome,20,Flow,7,7,3,6
Rome,20,Hands,6,6,4,4
Rome,20,Helm,6,6,4,6
Rome,20,Lore,6,6,4,7
Rome,20,Shield,7,7,4,5
Rome,20,Stewards,7,7,3,5
Rome,30,Archive,6,6,4,6
Rome,30,Craft,6,6,4,5
Rome,30,Flow,6,6,4,6
Rome,30,Hands,6,6,4,4
Rome,30,Helm,5,6,6,6
Rome,30,Lore,6,6,5,7
Rome,30,Shield,7,7,4,5
Rome,30,Stewards,6,6,4,5
Rome,40,Archive,6,6,5,6
Rome,40,Craft,6,7,4,5
Rome,40,Flow,6,6,5,6
Rome,40,Hands,6,6,4,4
Rome,40,Helm,4,5,7,6
Rome,40,Lore,5,6,5,7
Rome,40,Shield,6,7,5,5
Rome,40,Stewards,6,6,5,5
Rome,50,Archive,7,7,3,6
Rome,50,Craft,7,7,3,5
Rome,50,Flow,7,7,3,6
Rome,50,Hands,6,6,3,4
Rome,50,Helm,6,7,4,6
Rome,50,Lore,6,6,4,7
Rome,50,Shield,7,7,4,5
Rome,50,Stewards,7,7,3,5
Rome,60,Archive,6,6,5,6
Rome,60,Craft,6,6,4,5
Rome,60,Flow,6,7,4,6
Rome,60,Hands,6,6,5,4
Rome,60,Helm,5,6,6,7
Rome,60,Lore,5,6,5,7
Rome,60,Shield,6,7,5,5
Rome,60,Stewards,6,6,5,5
Rome,70,Archive,6,6,5,6
Rome,70,Craft,7,7,4,5
Rome,70,Flow,6,7,5,6
Rome,70,Hands,6,6,5,4
Rome,70,Helm,6,7,5,6
Rome,70,Lore,6,6,5,6
Rome,70,Shield,7,7,5,5
Rome,70,Stewards,6,6,5,5
Rome,80,Archive,7,7,3,6
Rome,80,Craft,7,7,3,5
Rome,80,Flow,7,7,3,6
Rome,80,Hands,6,6,4,4
Rome,80,Helm,6,7,5,6
Rome,80,Lore,6,6,5,7
Rome,80,Shield,7,7,4,5
Rome,80,Stewards,7,7,3,5
Rome,90,Archive,6,6,5,6
Rome,90,Craft,7,7,3,5
Rome,90,Flow,7,7,3,6
Rome,90,Hands,6,6,4,4
Rome,90,Helm,5,6,6,7
Rome,90,Lore,5,6,6,7
Rome,90,Shield,6,7,5,5
Rome,90,Stewards,6,6,5,5
Rome,100,Archive,7,7,3,6
Rome,100,Craft,8,8,3,5
Rome,100,Flow,8,8,3,6
Rome,100,Hands,7,7,3,4
Rome,100,Helm,8,8,3,6
Rome,100,Lore,7,7,3,7
Rome,100,Shield,8,8,4,5
Rome,100,Stewards,7,7,3,5
Rome,110,Archive,8,8,3,6
Rome,110,Craft,8,8,3,5
Rome,110,Flow,8,8,3,6
Rome,110,Hands,7,7,3,4
Rome,110,Helm,8,8,3,6
Rome,110,Lore,8,8,3,7
Rome,110,Shield,8,8,3,5
Rome,110,Stewards,7,7,3,5
Rome,120,Archive,8,8,3,6
